country,region_id,region_name,month,cpi_all_items,inflation_mtm,inflation_yoy,cpi_g01,cpi_g02,cpi_g03,cpi_g04,cpi_g05,cpi_g06,cpi_g07,cpi_g08,cpi_g09,cpi_g10,cpi_g11,inflation_mtm_g01,inflation_mtm_g02,inflation_mtm_g03,inflation_mtm_g04,inflation_mtm_g05,inflation_mtm_g06,inflation_mtm_g07,inflation_mtm_g08,inflation_mtm_g09,inflation_mtm_g10,inflation_mtm_g11,inflation_yoy_g01,inflation_yoy_g02,inflation_yoy_g03,inflation_yoy_g04,inflation_yoy_g05,inflation_yoy_g06,inflation_yoy_g07,inflation_yoy_g08,inflation_yoy_g09,inflation_yoy_g10,inflation_yoy_g11
Indonesia,KAB KOLAKA,KAB KOLAKA,2025-06-01,109.92,0.05,3.34,113.32,101.33,104.81,105.17,99.92,113.7,99.9,112.64,101.68,110.78,121.86,-0.27,0.18,-0.05,0.06,0.0,0.42,0.0,0.0,0.0,0.06,0.91,4.94,0.57,0.38,1.39,-0.04,0.59,1.35,3.72,1.13,1.57,14.2
Indonesia,KAB KOLAKA,KAB KOLAKA,2025-07-01,110.51,0.54,3.35,114.93,101.31,104.81,105.2,99.92,114.42,99.9,112.67,101.77,110.82,120.92,1.42,-0.02,0.0,0.03,0.0,0.63,0.0,0.03,0.09,0.04,-0.77,4.99,0.44,0.38,0.98,-0.04,1.48,1.42,0.64,1.22,0.94,13.35
Indonesia,KAB KOLAKA,KAB KOLAKA,2025-08-01,111.47,0.87,4.26,116.34,101.31,104.81,105.24,99.92,114.78,99.9,112.67,109.67,110.82,122.7,1.23,0.0,0.0,0.04,0.0,0.31,0.0,0.0,7.76,0.0,1.47,6.68,0.44,0.38,1.02,-0.04,1.62,1.57,0.58,9.08,0.94,13.5
Indonesia,KAB KOLAKA,KAB KOLAKA,2025-09-01,111.62,0.13,4.34,116.03,101.31,105.38,105.24,99.92,114.73,99.9,112.67,109.67,110.82,125.09,-0.27,0.0,0.54,0.0,0.0,-0.04,0.0,0.0,0.0,0.0,1.95,6.46,0.44,0.52,1.02,-0.04,1.67,1.57,0.71,9.08,0.86,15.08
Indonesia,KAB KOLAKA,KAB KOLAKA,2025-10-01,111.03,-0.53,3.96,113.95,100.95,105.96,105.37,98.12,114.81,99.86,112.66,108.96,111.65,126.26,-1.79,-0.36,0.55,0.12,-1.8,0.07,-0.04,-0.01,-0.65,0.75,0.94,5.27,0.08,1.04,1.05,-1.84,1.75,1.53,1.09,8.37,1.62,15.21
Indonesia,KAB KOLAKA,KAB KOLAKA,2025-11-01,110.5,-0.48,3.37,112.06,100.95,105.96,105.32,97.9,114.82,100.0,112.66,108.96,111.65,127.76,-1.66,0.0,0.0,-0.05,-0.22,0.01,0.14,0.0,0.0,0.0,1.19,3.57,0.35,1.55,0.35,-2.07,1.75,1.6,0.78,8.37,1.62,14.67
Indonesia,KAB KOLAKA,KAB KOLAKA,2025-12-01,110.64,0.13,3.45,112.28,100.77,105.27,104.6,97.9,114.01,99.98,111.94,108.83,111.65,131.74,0.2,-0.18,-0.65,-0.68,0.0,-0.71,-0.02,-0.64,-0.12,0.0,3.12,3.62,0.08,0.89,-0.03,-2.08,1.05,1.57,0.25,8.25,1.62,18.06
Indonesia,KAB KOLAKA,KAB KOLAKA,2026-01-01,112.65,1.82,6.75,115.6,100.77,104.58,104.53,97.9,114.8,99.98,111.94,108.83,111.65,142.46,2.96,0.0,-0.66,-0.07,0.0,0.69,0.0,0.0,0.0,0.0,8.14,4.81,0.08,23.28,-0.12,-2.08,1.19,1.57,0.57,7.06,1.49,27.28
Indonesia,KAB KOLAKA,KAB KOLAKA,2026-02-01,113.83,1.05,7.77,117.98,101.4,104.62,104.64,97.9,114.04,99.27,113.78,104.17,112.07,150.14,2.06,0.63,0.04,0.11,0.0,-0.66,-0.71,1.64,-4.28,0.38,5.39,5.29,0.71,34.04,0.05,-2.08,0.64,-0.63,1.47,2.45,1.83,31.84
Indonesia,KAB KOLAKA,KAB KOLAKA,2026-03-01,114.72,0.78,6.02,120.2,101.55,106.97,104.7,97.9,114.45,99.27,115.07,104.17,112.69,146.93,1.88,0.15,2.25,0.06,0.0,0.36,0.0,1.13,0.0,0.55,-2.14,5.27,0.85,14.25,0.0,-2.02,1.42,-0.63,2.6,2.45,2.18,27.18
Indonesia,KAB KOLAKA,KAB KOLAKA,2026-04-01,114.51,-0.18,3.8,120.09,101.55,106.36,105.13,98.23,115.08,99.27,115.08,104.17,113.0,143.97,-0.09,0.0,-0.57,0.41,0.34,0.55,0.0,0.01,0.0,0.28,-2.01,4.11,0.8,1.38,0.05,-1.69,1.62,-0.36,2.17,2.45,2.19,20.26
Indonesia,KAB KOLAKA,KAB KOLAKA,2026-05-01,115.19,0.59,4.85,122.09,101.55,107.78,106.07,98.23,114.53,99.27,115.08,104.17,113.3,142.14,1.67,0.0,1.34,0.89,0.0,-0.48,0.0,0.0,0.0,0.27,-1.27,7.45,0.4,2.78,0.91,-1.69,1.16,-0.63,2.17,2.45,2.34,17.7
Indonesia,KAB KONAWE,KAB KONAWE,2024-01-01,106.91,0.31,2.29,109.77,103.25,103.42,102.98,101.1,112.33,100.38,104.98,100.0,103.52,106.59,0.78,0.0,-0.16,0.09,-0.53,0.07,0.0,0.0,0.0,0.0,-0.27,4.14,0.65,1.23,-0.38,-0.23,0.92,0.0,0.74,0.0,2.3,2.87
Indonesia,KAB KONAWE,KAB KONAWE,2024-02-01,107.76,0.8,4.1,111.23,103.25,103.05,103.26,121.41,112.49,98.36,104.98,100.0,103.63,106.68,1.33,0.0,-0.36,0.27,20.09,0.14,-2.01,0.0,0.0,0.11,0.08,8.0,0.65,0.87,-0.11,19.82,1.06,-2.01,0.74,0.0,2.41,2.95
Indonesia,KAB KONAWE,KAB KONAWE,2024-03-01,108.6,0.78,4.3,114.21,103.25,102.34,103.3,104.14,112.49,98.41,104.98,100.0,103.68,106.72,2.68,0.0,-0.69,0.04,-14.22,0.0,0.05,0.0,0.0,0.05,0.04,9.57,2.16,-1.24,-0.09,2.46,1.06,-1.96,0.23,0.0,2.46,3.0
Indonesia,KAB KONAWE,KAB KONAWE,2024-04-01,107.79,-0.75,2.85,112.22,102.95,102.11,103.3,104.14,112.63,98.38,104.98,100.0,104.12,106.96,-1.74,-0.29,-0.22,0.0,0.0,0.12,-0.03,0.0,0.0,0.42,0.22,6.49,-0.03,-1.5,0.04,2.46,1.15,-1.99,-0.15,0.0,1.52,3.5
Indonesia,KAB KONAWE,KAB KONAWE,2024-05-01,107.82,0.03,2.44,112.19,102.95,102.32,103.3,104.14,112.73,98.38,104.98,100.0,104.12,106.95,-0.03,0.0,0.21,0.0,0.0,0.09,0.0,0.0,0.0,0.0,-0.01,5.78,-0.44,-1.11,0.04,1.75,1.28,-1.99,-0.15,0.0,1.3,0.76
Indonesia,KAB KONAWE,KAB KONAWE,2024-06-01,107.26,-0.52,1.51,110.8,102.95,102.31,103.31,104.14,112.87,98.38,104.98,100.0,104.12,107.01,-1.24,0.0,-0.01,0.01,0.0,0.12,0.0,0.0,0.0,0.0,0.06,3.65,-0.57,-1.19,0.04,2.46,1.4,-1.99,0.03,0.0,0.58,0.59
Indonesia,KAB KONAWE,KAB KONAWE,2024-07-01,106.86,-0.37,0.79,109.82,102.95,102.26,103.36,104.14,112.87,98.05,104.98,100.0,104.25,107.22,-0.88,0.0,-0.05,0.05,0.0,0.0,-0.34,0.0,0.0,0.12,0.2,1.91,-0.29,-1.34,0.08,2.46,1.4,-2.32,0.03,0.0,0.71,0.61
Indonesia,KAB KONAWE,KAB KONAWE,2024-08-01,105.88,-0.92,0.88,107.37,102.95,102.21,103.39,104.14,113.04,98.05,104.98,100.3,104.27,107.45,-2.23,0.0,-0.05,0.03,0.0,0.15,0.0,0.0,0.3,0.02,0.21,2.13,-0.29,-1.28,-0.32,2.46,1.43,-2.32,0.27,0.3,0.72,0.84
Indonesia,KAB KONAWE,KAB KONAWE,2024-09-01,105.75,-0.12,0.43,106.95,102.95,102.27,103.46,104.14,113.12,98.05,104.98,100.3,104.27,107.81,-0.39,0.0,0.06,0.07,0.0,0.07,0.0,0.0,0.0,0.0,0.34,0.81,-0.29,-1.12,-0.03,2.46,1.56,-2.32,0.27,0.3,0.72,1.43
Indonesia,KAB KONAWE,KAB KONAWE,2024-10-01,105.54,-0.2,-0.63,106.55,102.95,102.27,103.4,104.14,112.78,98.05,104.98,100.3,104.27,107.69,-0.37,0.0,0.0,-0.06,0.0,-0.3,0.0,0.0,0.0,0.0,-0.11,-1.52,0.18,-1.27,-0.09,2.46,0.89,-2.32,0.0,0.3,0.72,1.14
Indonesia,KAB KONAWE,KAB KONAWE,2024-11-01,106.63,1.03,0.2,109.19,102.95,102.26,103.4,104.14,112.84,98.05,104.98,100.3,104.27,107.73,2.48,0.0,-0.01,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.04,0.35,0.18,-0.78,0.7,2.46,0.53,-2.32,0.0,0.3,0.72,0.95
Indonesia,KAB KONAWE,KAB KONAWE,2024-12-01,106.81,0.17,0.22,109.43,103.48,102.3,103.77,104.14,112.97,98.05,104.98,100.3,104.27,107.84,0.22,0.51,0.04,0.36,0.0,0.12,0.0,0.0,0.0,0.0,0.1,0.47,0.22,-1.25,0.86,2.46,0.64,-2.32,0.0,0.3,0.72,0.9
Indonesia,KAB KONAWE,KAB KONAWE,2025-01-01,105.58,-1.15,-1.24,110.3,103.57,87.77,103.85,104.14,113.48,97.41,104.2,100.3,105.05,108.33,0.8,0.09,-14.2,0.08,0.0,0.45,-0.65,-0.74,0.0,0.75,0.45,0.48,0.31,-15.13,0.84,3.01,1.02,-2.96,-0.74,0.3,1.48,1.63
Indonesia,KAB KONAWE,KAB KONAWE,2025-02-01,106.1,0.49,-1.54,112.05,103.57,83.1,103.85,121.41,113.74,97.41,104.2,100.3,105.05,108.55,1.59,0.0,-5.32,0.0,16.58,0.23,0.0,0.0,0.0,0.0,0.2,0.74,0.31,-19.36,0.57,0.0,1.11,-0.97,-0.74,0.3,1.37,1.75
Indonesia,KAB KONAWE,KAB KONAWE,2025-03-01,109.16,2.88,0.52,116.11,103.57,94.85,103.92,121.41,113.66,97.26,104.2,100.3,105.05,109.32,3.62,0.0,14.14,0.07,0.0,-0.07,-0.15,0.0,0.0,0.0,0.71,1.66,0.31,-7.32,0.6,16.58,1.04,-1.17,-0.74,0.3,1.32,2.44
Indonesia,KAB KONAWE,KAB KONAWE,2025-04-01,109.88,0.66,1.94,115.67,103.44,102.65,103.92,121.41,113.51,96.54,104.2,100.3,105.26,110.2,-0.38,-0.13,8.22,0.0,0.0,-0.13,-0.74,0.0,0.0,0.2,0.8,3.07,0.48,0.53,0.6,16.58,0.78,-1.87,-0.74,0.3,1.09,3.03
Indonesia,KAB KONAWE,KAB KONAWE,2025-05-01,109.81,-0.06,1.85,115.42,103.46,102.35,104.02,121.41,113.5,96.67,104.2,100.3,105.55,110.94,-0.22,0.02,-0.29,0.1,0.0,-0.01,0.13,0.0,0.0,0.28,0.67,2.88,0.5,0.03,0.7,16.58,0.68,-1.74,-0.74,0.3,1.37,3.73
Indonesia,KAB KONAWE,KAB KONAWE,2025-06-01,111.42,1.47,3.88,119.28,103.46,102.55,104.04,121.41,113.36,96.67,104.2,100.3,105.55,111.2,3.34,0.0,0.2,0.02,0.0,-0.12,0.0,0.0,0.0,0.0,0.23,7.65,0.5,0.23,0.71,16.58,0.43,-1.74,-0.74,0.3,1.37,3.92
Indonesia,KAB KONAWE,KAB KONAWE,2025-07-01,112.72,1.17,5.48,122.36,103.51,102.55,103.98,121.41,113.52,96.67,104.2,100.39,106.07,110.75,2.58,0.05,0.0,-0.06,0.0,0.14,0.0,0.0,0.09,0.49,-0.4,11.42,0.54,0.28,0.6,16.58,0.58,-1.41,-0.74,0.39,1.75,3.29
Indonesia,KAB KONAWE,KAB KONAWE,2025-08-01,111.14,-1.4,4.97,118.42,103.54,102.54,104.05,121.41,113.69,96.67,104.2,100.91,106.07,110.83,-3.22,0.03,-0.01,0.07,0.0,0.15,0.0,0.0,0.52,0.0,0.07,10.29,0.57,0.32,0.64,16.58,0.58,-1.41,-0.74,0.61,1.73,3.15
Indonesia,KAB KONAWE,KAB KONAWE,2025-09-01,109.83,-1.18,3.86,115.14,103.53,102.24,104.06,121.41,113.95,96.68,104.2,101.72,106.07,111.34,-2.77,-0.01,-0.29,0.01,0.0,0.23,0.01,0.0,0.8,0.0,0.46,7.66,0.56,-0.03,0.58,16.58,0.73,-1.4,-0.74,1.42,1.73,3.27
Indonesia,KAB KONAWE,KAB KONAWE,2025-10-01,108.6,-1.12,2.9,112.03,103.69,102.27,103.91,121.41,114.0,96.68,104.2,101.72,106.07,112.17,-2.7,0.15,0.03,-0.14,0.0,0.04,0.0,0.0,0.0,0.0,0.75,5.14,0.72,0.0,0.49,16.58,1.08,-1.4,-0.74,1.42,1.73,4.16
Indonesia,KAB KONAWE,KAB KONAWE,2025-11-01,108.77,0.16,2.01,112.3,103.69,102.4,103.89,121.41,114.05,96.78,104.2,101.72,106.09,112.76,0.24,0.0,0.13,-0.02,0.0,0.04,0.1,0.0,0.0,0.02,0.53,2.85,0.72,0.14,0.47,16.58,1.07,-1.3,-0.74,1.42,1.75,4.67
Indonesia,KAB KONAWE,KAB KONAWE,2025-12-01,109.65,0.81,2.66,114.25,103.71,102.37,104.38,121.41,114.27,96.8,104.2,101.72,106.4,112.82,1.74,0.02,-0.03,0.47,0.0,0.19,0.02,0.0,0.0,0.29,0.05,4.4,0.22,0.07,0.59,16.58,1.15,-1.27,-0.74,1.42,2.04,4.62
Indonesia,KAB KONAWE,KAB KONAWE,2026-01-01,109.58,-0.06,3.79,113.96,103.72,102.39,104.55,121.41,114.17,97.27,104.2,101.72,106.4,113.21,-0.25,0.01,0.02,0.16,0.0,-0.09,0.49,0.0,0.0,0.0,0.35,3.32,0.14,16.66,0.67,16.58,0.61,-0.14,0.0,1.42,1.29,4.5
Indonesia,KAB KONAWE,KAB KONAWE,2026-02-01,109.89,0.28,3.57,114.47,103.72,103.29,104.72,121.41,113.77,97.36,104.2,101.72,106.46,113.65,0.45,0.0,0.88,0.16,0.0,-0.35,0.09,0.0,0.0,0.06,0.39,2.16,0.14,24.3,0.84,0.0,0.03,-0.05,0.0,1.42,1.34,4.7
Indonesia,KAB KONAWE,KAB KONAWE,2026-03-01,111.14,1.14,1.81,117.32,103.86,103.1,104.86,121.41,114.16,97.71,104.2,101.72,106.46,114.1,2.49,0.13,-0.18,0.13,0.0,0.34,0.36,0.0,0.0,0.0,0.4,1.04,0.28,8.7,0.9,0.0,0.44,0.46,0.0,1.42,1.34,4.37
Indonesia,KAB KONAWE,KAB KONAWE,2026-04-01,111.65,0.46,1.61,118.11,103.86,103.15,105.24,121.41,114.65,98.93,104.2,101.72,107.11,113.73,0.67,0.0,0.05,0.36,0.0,0.43,1.25,0.0,0.0,0.61,-0.32,2.11,0.41,0.49,1.27,0.0,1.0,2.48,0.0,1.42,1.76,3.2
Indonesia,KAB KONAWE,KAB KONAWE,2026-05-01,112.65,0.9,2.59,119.71,104.25,102.99,107.26,120.87,116.38,99.32,104.2,101.72,107.11,113.76,1.35,0.38,-0.16,1.92,-0.44,1.51,0.39,0.0,0.0,0.0,0.03,3.72,0.76,0.63,3.11,-0.44,2.54,2.74,0.0,1.42,1.48,2.54
Indonesia,KAB LABUHANBATU,KAB LABUHANBATU,2024-01-01,107.27,0.39,2.97,105.34,111.16,102.72,107.77,110.38,113.59,101.92,110.58,100.54,109.84,119.48,0.75,-0.13,-0.39,1.24,0.93,-0.15,0.0,0.14,0.0,0.0,0.31,1.25,6.55,1.07,4.86,6.55,1.19,0.64,3.96,0.5,8.23,8.84
Indonesia,KAB LABUHANBATU,KAB LABUHANBATU,2024-02-01,108.74,1.37,3.98,108.74,110.99,102.72,107.77,110.38,113.59,101.92,109.6,100.54,109.84,119.04,3.23,-0.15,0.0,0.0,0.0,0.0,0.0,-0.89,0.0,0.0,-0.37,4.99,7.01,0.1,4.66,2.11,1.17,0.64,3.04,0.5,8.16,1.78
Indonesia,KAB LABUHANBATU,KAB LABUHANBATU,2024-03-01,110.5,1.62,5.87,112.05,112.96,102.28,107.87,110.57,113.94,101.92,109.39,100.54,110.3,121.24,3.04,1.77,-0.43,0.09,0.17,0.31,0.0,-0.19,0.0,0.42,1.85,10.12,6.9,-0.84,3.66,1.79,1.48,0.21,2.64,0.5,5.41,2.79
Indonesia,KAB LABUHANBATU,KAB LABUHANBATU,2024-04-01,110.41,-0.08,5.78,111.34,114.02,101.87,107.89,110.65,114.25,101.82,109.39,100.54,111.3,123.04,-0.63,0.94,-0.4,0.02,0.07,0.27,-0.1,0.0,0.0,0.91,1.48,10.63,4.42,-1.27,2.84,1.86,1.54,0.11,2.29,0.5,5.22,3.27
Indonesia,KAB LABUHANBATU,KAB LABUHANBATU,2024-05-01,110.46,0.05,5.02,111.52,114.02,101.88,107.45,110.72,114.01,101.82,109.5,100.54,111.3,123.19,0.16,0.0,0.01,-0.41,0.06,-0.21,0.0,0.1,0.0,0.0,0.12,9.48,4.4,-1.3,2.32,1.48,1.06,-0.37,2.39,0.5,2.22,3.85
Indonesia,KAB LABUHANBATU,KAB LABUHANBATU,2024-06-01,109.46,-0.91,3.18,109.51,113.94,101.59,107.29,110.72,114.28,101.82,108.46,100.54,111.3,122.52,-1.8,-0.07,-0.28,-0.15,0.0,0.24,0.0,-0.95,0.0,0.0,-0.54,5.53,4.7,-1.65,1.67,1.21,1.08,-0.37,1.42,0.5,2.12,3.18
Indonesia,KAB LABUHANBATU,KAB LABUHANBATU,2024-07-01,108.36,-1.0,1.22,106.39,116.2,101.49,107.53,110.74,114.29,101.82,112.45,100.54,111.37,123.28,-2.85,1.98,-0.1,0.22,0.02,0.01,0.0,3.68,0.0,0.06,0.62,0.85,6.2,-2.12,1.82,1.22,1.03,-0.37,0.89,0.0,2.1,3.88
Indonesia,KAB LABUHANBATU,KAB LABUHANBATU,2024-08-01,108.74,0.35,2.09,107.29,115.7,101.53,107.22,110.98,114.63,101.82,114.31,100.54,111.39,122.93,0.85,-0.43,0.04,-0.29,0.22,0.3,0.0,1.65,0.0,0.02,-0.28,3.15,3.21,-2.07,1.6,1.44,1.33,-0.37,2.56,0.0,1.92,4.78
Indonesia,KAB LABUHANBATU,KAB LABUHANBATU,2024-09-01,108.24,-0.46,1.23,105.86,116.14,101.54,106.87,111.68,114.39,101.74,114.19,100.54,111.92,124.44,-1.33,0.38,0.01,-0.33,0.63,-0.21,-0.08,-0.1,0.0,0.48,1.23,1.13,3.59,-2.02,0.76,2.08,1.1,0.03,2.45,0.0,2.27,4.76
Indonesia,KAB LABUHANBATU,KAB LABUHANBATU,2024-10-01,108.39,0.14,1.86,105.83,116.14,101.88,106.89,112.24,114.15,101.74,114.19,100.54,111.92,126.53,-0.03,0.0,0.33,0.02,0.5,-0.21,0.0,0.0,0.0,0.0,1.68,2.41,3.59,-1.65,0.04,2.6,0.77,0.03,2.45,0.0,1.89,6.73
Indonesia,KAB LABUHANBATU,KAB LABUHANBATU,2024-11-01,109.03,0.59,2.31,108.31,110.01,101.83,106.8,112.24,114.16,101.74,113.44,100.54,111.92,126.72,2.34,-5.28,-0.05,-0.08,0.0,0.01,0.0,-0.66,0.0,0.0,0.15,4.29,-0.79,-1.61,-0.01,2.6,0.36,0.03,1.78,0.0,1.89,6.68
Indonesia,KAB LABUHANBATU,KAB LABUHANBATU,2024-12-01,110.44,1.29,3.36,110.75,114.02,101.86,107.1,112.24,114.25,101.74,113.18,100.54,111.98,126.52,2.25,3.65,0.03,0.28,0.0,0.08,0.0,-0.23,0.0,0.05,-0.16,5.92,2.43,-1.22,0.61,2.63,0.43,-0.18,2.49,0.0,1.95,6.22
Indonesia,KAB LABUHANBATU,KAB LABUHANBATU,2025-01-01,110.58,0.13,3.09,113.41,115.85,91.98,106.83,113.0,114.52,101.74,112.57,100.54,112.21,127.47,2.4,1.6,-9.7,-0.25,0.68,0.24,0.0,-0.54,0.0,0.21,0.75,7.66,4.22,-10.46,-0.87,2.37,0.82,-0.18,1.8,0.0,2.16,6.69
Indonesia,KAB LABUHANBATU,KAB LABUHANBATU,2025-02-01,110.03,-0.5,1.19,113.0,115.22,88.16,107.42,113.0,114.81,101.74,112.52,100.54,112.21,129.42,-0.36,-0.54,-4.15,0.55,0.0,0.25,0.0,-0.04,0.0,0.0,1.53,3.92,3.81,-14.17,-0.32,2.37,1.07,-0.18,2.66,0.0,2.16,8.72
Indonesia,KAB LABUHANBATU,KAB LABUHANBATU,2025-03-01,110.68,0.59,0.16,112.28,114.62,95.85,107.9,113.32,114.84,101.74,111.54,100.54,112.21,129.46,-0.64,-0.52,8.72,0.45,0.28,0.03,0.0,-0.87,0.0,0.0,0.03,0.21,1.47,-6.29,0.03,2.49,0.79,-0.18,1.97,0.0,1.73,6.78
Indonesia,KAB LABUHANBATU,KAB LABUHANBATU,2025-04-01,112.06,1.25,1.49,112.78,114.55,102.13,108.04,116.3,114.56,100.15,113.04,100.54,112.91,133.99,0.45,-0.06,6.55,0.13,2.63,-0.24,-1.56,1.34,0.0,0.62,3.5,1.29,0.46,0.26,0.14,5.11,0.27,-1.64,3.34,0.0,1.45,8.9
Indonesia,KAB LABUHANBATU,KAB LABUHANBATU,2025-05-01,111.49,-0.51,0.93,110.83,114.47,103.46,107.84,116.57,114.6,100.53,113.04,100.54,113.06,136.15,-1.73,-0.07,1.3,-0.19,0.23,0.03,0.38,0.0,0.0,0.13,1.61,-0.62,0.39,1.55,0.36,5.28,0.52,-1.27,3.23,0.0,1.58,10.52
Indonesia,KAB LABUHANBATU,KAB LABUHANBATU,2025-06-01,111.03,-0.41,1.43,109.76,114.47,103.65,107.99,116.57,114.45,100.14,113.04,100.54,113.06,136.13,-0.97,0.0,0.18,0.14,0.0,-0.13,-0.39,0.0,0.0,0.0,-0.01,0.23,0.47,2.03,0.65,5.28,0.15,-1.65,4.22,0.0,1.58,11.11
Indonesia,KAB LABUHANBATU,KAB LABUHANBATU,2025-07-01,111.51,0.43,2.91,110.14,115.47,103.71,108.19,117.56,114.71,100.14,117.14,100.85,113.1,137.81,0.35,0.87,0.06,0.19,0.85,0.23,0.0,3.63,0.31,0.04,1.23,3.52,-0.63,2.19,0.61,6.16,0.37,-1.65,4.17,0.31,1.55,11.79
Indonesia,KAB LABUHANBATU,KAB LABUHANBATU,2025-08-01,113.84,2.09,4.69,115.24,115.44,103.74,107.63,120.09,115.02,100.14,117.08,100.85,113.37,137.79,4.63,-0.03,0.03,-0.52,2.15,0.27,0.0,-0.05,0.0,0.24,-0.01,7.41,-0.22,2.18,0.38,8.21,0.34,-1.65,2.42,0.31,1.78,12.09
Indonesia,KAB LABUHANBATU,KAB LABUHANBATU,2025-09-01,115.15,1.15,6.38,117.84,115.59,103.74,107.76,120.11,114.95,100.09,116.94,100.85,113.37,139.96,2.26,0.13,0.0,0.12,0.02,-0.06,-0.05,-0.12,0.0,0.0,1.57,11.32,-0.47,2.17,0.83,7.55,0.49,-1.62,2.41,0.31,1.3,12.47
Indonesia,KAB LABUHANBATU,KAB LABUHANBATU,2025-10-01,114.66,-0.43,5.78,115.76,115.59,104.03,107.5,121.25,115.27,99.98,116.94,100.85,113.37,146.44,-1.77,0.0,0.28,-0.24,0.95,0.28,-0.11,0.0,0.0,0.0,4.63,9.38,-0.47,2.11,0.57,8.03,0.98,-1.73,2.41,0.31,1.3,15.74
Indonesia,KAB LABUHANBATU,KAB LABUHANBATU,2025-11-01,113.25,-1.23,3.87,113.24,115.4,102.34,107.68,121.25,115.27,99.92,116.9,100.85,113.39,145.39,-2.18,-0.16,-1.62,0.17,0.0,0.0,-0.06,-0.03,0.0,0.02,-0.72,4.55,4.9,0.5,0.82,8.03,0.97,-1.79,3.05,0.31,1.31,14.73
Indonesia,KAB LABUHANBATU,KAB LABUHANBATU,2025-12-01,115.67,2.14,4.74,117.76,115.36,103.79,107.81,121.98,115.46,100.44,116.9,100.85,113.39,148.12,3.99,-0.03,1.42,0.12,0.6,0.16,0.52,0.0,0.0,0.0,1.88,6.33,1.18,1.89,0.66,8.68,1.06,-1.28,3.29,0.31,1.26,17.07
Indonesia,KAB LABUHANBATU,KAB LABUHANBATU,2026-01-01,114.71,-0.83,3.73,114.85,115.31,103.79,108.09,122.21,115.37,100.41,117.46,100.85,113.79,152.91,-2.47,-0.04,0.0,0.26,0.19,-0.08,-0.03,0.48,0.0,0.35,3.23,1.27,-0.47,12.84,1.18,8.15,0.74,-1.31,4.34,0.31,1.41,19.96
Indonesia,KAB LABUHANBATU,KAB LABUHANBATU,2026-02-01,115.62,0.79,5.08,116.45,114.93,103.8,107.59,122.01,115.23,101.84,117.46,98.11,113.81,157.68,1.39,-0.33,0.01,-0.46,-0.16,-0.12,1.42,0.0,-2.72,0.02,3.12,3.05,-0.25,17.74,0.16,7.97,0.37,0.1,4.39,-2.42,1.43,21.84
Indonesia,KAB LABUHANBATU,KAB LABUHANBATU,2026-03-01,114.96,-0.57,3.87,114.57,117.28,103.81,107.35,122.06,115.98,101.84,117.46,98.11,113.81,157.31,-1.61,2.04,0.01,-0.22,0.04,0.65,0.0,0.0,0.0,0.0,-0.23,2.04,2.32,8.3,-0.51,7.71,0.99,0.1,5.31,-2.42,1.43,21.51
Indonesia,KAB LABUHANBATU,KAB LABUHANBATU,2026-04-01,115.79,0.72,3.33,116.62,117.28,104.32,107.56,122.07,115.97,102.23,117.42,98.11,113.86,154.27,1.79,0.0,0.49,0.2,0.01,-0.01,0.38,-0.03,0.0,0.04,-1.93,3.4,2.38,2.14,-0.44,4.96,1.23,2.08,3.87,-2.42,0.84,15.14
Indonesia,KAB LABUHANBATU,KAB LABUHANBATU,2026-05-01,116.89,0.95,4.84,118.61,117.63,104.64,107.99,122.72,117.51,102.23,117.42,98.4,114.61,153.26,1.71,0.3,0.31,0.4,0.53,1.33,0.0,0.0,0.3,0.66,-0.65,7.02,2.76,1.14,0.14,5.28,2.54,1.69,3.87,-2.13,1.37,12.57
Indonesia,KAB LAMPUNG TIMUR,KAB LAMPUNG TIMUR,2024-01-01,109.05,-0.01,5.39,114.82,113.88,101.97,105.73,102.26,111.97,101.31,104.82,100.0,101.45,103.66,0.04,0.33,-0.07,-0.36,0.0,-0.41,0.0,-0.16,0.0,0.0,0.34,11.51,7.58,0.47,1.53,0.86,-0.12,0.11,1.24,0.0,0.0,2.34
Indonesia,KAB LAMPUNG TIMUR,KAB LAMPUNG TIMUR,2024-02-01,109.32,0.25,4.53,115.43,113.88,101.93,106.19,102.26,111.95,101.31,104.82,100.0,101.45,103.68,0.53,0.0,-0.04,0.44,0.0,-0.02,0.0,0.0,0.0,0.0,0.02,9.21,7.26,0.43,1.97,0.86,-0.15,0.11,1.24,0.0,0.0,2.11
Indonesia,KAB LAMPUNG TIMUR,KAB LAMPUNG TIMUR,2024-03-01,109.98,0.6,4.83,116.67,115.74,101.96,105.61,102.26,111.99,101.31,105.08,100.0,102.34,103.95,1.07,1.63,0.03,-0.55,0.0,0.04,0.0,0.25,0.0,0.88,0.26,10.01,6.98,0.46,1.03,0.66,-0.12,0.05,0.6,0.0,0.88,2.4
Indonesia,KAB LAMPUNG TIMUR,KAB LAMPUNG TIMUR,2024-04-01,109.72,-0.24,5.12,115.72,115.9,101.84,106.14,102.15,111.97,101.31,105.06,100.0,102.34,105.23,-0.81,0.14,-0.12,0.5,-0.11,-0.02,0.0,-0.02,0.0,0.0,1.23,11.19,6.05,0.34,0.89,0.55,-0.13,0.05,0.21,0.0,0.88,1.92
